Order Date,Product Name,Sales,Quantity,State
20/06/2024,Leche en polvo,3756.5,683,Florida
04/12/2024,Leche descremada,593.45,913,Texas
08/05/2024,Queso edam,166.25,35,California
24/12/2024,Leche entera,900.0,720,Massachusetts
23/09/2024,Dulce de leche,2352.0,784,Massachusetts
20/11/2024,Mantequilla con sal,3268.0,817,Florida
06/01/2024,Queso brie,5844.0,974,Texas
25/07/2024,Crema de leche,5319.12,888,Florida
19/08/2024,Dulce de leche,1794.0,598,California
20/05/2024,Queso ricota,1848.0,462,Texas
16/01/2024,Crema agria,570.0,228,California
05/04/2024,Queso cheddar añejo,795.0,159,Texas
08/11/2024,Leche entera,210.75,281,Florida
12/06/2024,Suero de leche,106.0,53,Texas
12/05/2024,Crema de leche,4402.65,735,Nueva York
15/09/2024,Suero de leche,432.0,216,Texas
05/08/2024,Leche descremada,33.35,29,Texas
08/07/2024,Mantequilla sin sal,315.0,75,Florida
06/03/2024,Mantequilla con sal,3684.0,921,Florida
13/03/2024,Crema batida,63.75,17,Massachusetts
11/09/2024,Crema de leche,5474.86,914,Florida
29/12/2024,Queso azul gorgonzola,120.0,20,Massachusetts
14/12/2024,Mantequilla sin sal,2221.8,529,Nueva York
14/04/2024,Helado,2120.75,499,California
05/04/2024,Helado,1323.0,882,California
04/10/2024,Yogur con frutas,537.6,448,Nueva York
26/06/2024,Crema de leche,2869.21,479,California
11/01/2024,Crema batida,1380.0,368,California
03/09/2024,Queso azul gorgonzola,3234.0,539,Nueva York
15/12/2024,Leche semidescremada,368.4,307,Florida
31/05/2024,Crema agria,605.0,242,California
04/07/2024,Mantequilla sin sal,1524.6,363,Texas
12/12/2024,Yogur natural,283.0,283,California
28/05/2024,Mantequilla clarificada (ghee),4910.5,854,California
24/06/2024,Leche en polvo,759.0,253,Florida
09/04/2024,Queso gruyere,3811.5,693,Florida
05/01/2024,Mantequilla clarificada (ghee),3392.5,590,Texas
06/01/2024,Queso camembert,378.0,63,Texas
13/04/2024,Queso azul gorgonzola,546.0,91,Florida
09/11/2024,Queso ricota,2916.0,729,California
09/07/2024,Yogur griego,324.0,216,Florida
24/03/2024,Queso blanco,625.0,125,Texas
23/07/2024,Mantequilla con sal,2532.0,633,Nueva York
21/03/2024,Queso crema,106.4,38,Texas
02/01/2024,Helado,2278.0,536,California
06/05/2024,Yogur griego,46.5,31,Massachusetts
25/10/2024,Mantequilla clarificada (ghee),4473.5,778,Massachusetts
02/05/2024,Queso azul roquefort,2643.75,423,Massachusetts
11/10/2024,Leche evaporada,2171.2,944,Massachusetts
11/07/2024,Cuajada,88.0,40,Nueva York
31/08/2024,Suero de leche,1672.0,836,Texas
29/02/2024,Mantequilla sin sal,2007.6,478,California
16/03/2024,Queso para untar,1705.6,533,California
28/07/2024,Crema batida,2231.25,595,Massachusetts
11/09/2024,Yogur griego,499.5,333,Nueva York
25/06/2024,Queso mozzarella,3007.5,802,Nueva York
09/06/2024,Leche deslactosada,1088.1,837,Nueva York
23/10/2024,Mantequilla con sal,3896.0,974,Florida
06/08/2024,Mantequilla con sal,1472.0,368,Massachusetts
03/07/2024,Yogur con frutas,448.8,374,Nueva York
17/08/2024,Helado,1353.0,902,Texas
20/09/2024,Cuajada,1958.0,890,Massachusetts
22/02/2024,Crema de leche,652.91,109,Texas
10/04/2024,Leche evaporada,2272.4,988,California
29/04/2024,Suero de leche,1760.0,880,Texas
25/11/2024,Dulce de leche,984.0,328,Massachusetts
16/02/2024,Suero de leche,548.0,274,Texas
19/08/2024,Leche semidescremada,659.4,942,California
28/10/2024,Dulce de leche,1953.0,651,Nueva York
13/10/2024,Crema batida,2565.0,684,California
10/11/2024,Crema agria,922.5,369,Florida
15/09/2024,Leche condensada,1797.5,719,Massachusetts
16/01/2024,Queso edam,2227.75,469,Florida
16/10/2024,Queso gruyere,2425.5,441,Nueva York
04/08/2024,Yogur natural,800.0,800,Massachusetts
28/06/2024,Queso gouda,1332.0,296,Nueva York
26/02/2024,Suero de leche,1270.0,635,California
29/07/2024,Dulce de leche,2532.0,844,California
31/08/2024,Queso en lonchas,1064.0,280,Florida
07/01/2024,Bebidas lácteas,672.0,560,California
09/02/2024,Queso cheddar añejo,1970.0,394,Massachusetts
10/09/2024,Suero de leche,28.0,14,Nueva York
19/04/2024,Crema de leche,2413.97,403,Florida
17/07/2024,Yogur con frutas,87.6,73,Nueva York
30/10/2024,Kumis,692.5,277,Nueva York
22/06/2024,Mantequilla sin sal,3595.2,856,Texas
25/02/2024,Mantequilla clarificada (ghee),2748.5,478,Nueva York
28/03/2024,Suero de leche,976.0,488,Texas
28/07/2024,Yogur con frutas,1003.2,836,Texas
06/05/2024,Mantequilla con sal,2800.0,700,Florida
03/07/2024,Mantequilla clarificada (ghee),3427.0,596,Texas
12/06/2024,Helado,733.5,489,Massachusetts
14/12/2024,Leche condensada,1055.0,422,California
24/09/2024,Queso para untar,2323.2,726,Nueva York
22/05/2024,Queso crema,730.8,261,California
12/06/2024,Crema batida,1350.0,360,Nueva York
12/03/2024,Queso mozzarella,2148.75,573,Massachusetts
05/04/2024,Leche semidescremada,21.7,31,Massachusetts
21/04/2024,Kumis,1880.0,752,California
01/10/2024,Crema agria,2160.0,864,California
19/06/2024,Leche descremada,754.4,656,California
02/08/2024,Leche saborizada,538.0,538,Texas
11/04/2024,Crema batida,1173.75,313,California
16/12/2024,Dulce de leche,2169.0,723,Florida
09/06/2024,Crema batida,1305.0,348,California
04/08/2024,Leche evaporada,1748.0,760,Florida
11/08/2024,Leche en polvo,797.5,145,Texas
03/06/2024,Leche descremada,856.75,745,Texas
05/06/2024,Yogur griego,1476.0,984,Texas
04/12/2024,Mantequilla clarificada (ghee),672.75,117,California
08/09/2024,Mantequilla clarificada (ghee),5479.75,953,Massachusetts
21/10/2024,Leche deslactosada,585.65,689,Massachusetts
28/03/2024,Mantequilla con sal,3780.0,945,Florida
22/04/2024,Queso brie,1116.0,186,Nueva York
12/01/2024,Suero de leche,232.0,116,Nueva York
10/09/2024,Suero de leche,594.0,297,Nueva York
22/02/2024,Yogur natural,1613.5,461,Nueva York
15/01/2024,Leche semidescremada,576.1,823,Massachusetts
24/03/2024,Mantequilla con sal,1772.0,443,Texas
21/11/2024,Queso crema,72.8,26,Nueva York
23/11/2024,Crema batida,1833.75,489,Massachusetts
04/07/2024,Kumis,1287.5,515,Florida
24/03/2024,Yogur griego,232.5,155,Massachusetts
24/07/2024,Leche descremada,305.9,266,Nueva York
14/08/2024,Crema de leche,113.81,19,Texas
07/10/2024,Mantequilla sin sal,96.6,23,Texas
10/05/2024,Mantequilla clarificada (ghee),4600.0,800,Massachusetts
24/12/2024,Yogur con frutas,176.4,147,Nueva York
26/11/2024,Leche saborizada,438.0,438,Florida
03/04/2024,Suero de leche,248.0,124,Florida
07/03/2024,Queso azul roquefort,587.5,94,Nueva York
12/07/2024,Crema agria,2337.5,935,Florida
11/10/2024,Kumis,825.0,330,California
17/09/2024,Queso mozzarella,1477.5,394,Nueva York
30/12/2024,Mantequilla clarificada (ghee),4203.25,731,California
20/01/2024,Helado,3829.25,901,California
20/11/2024,Mantequilla sin sal,1008.0,240,California
03/06/2024,Queso blanco,2865.0,573,Nueva York
13/10/2024,Yogur natural,2681.0,766,California
18/07/2024,Mantequilla clarificada (ghee),1765.25,307,California
11/08/2024,Queso brie,1134.0,189,Nueva York
01/10/2024,Leche descremada,462.3,402,Massachusetts
22/06/2024,Queso havarti,4247.25,809,Massachusetts
30/11/2024,Mantequilla con sal,2440.0,610,Massachusetts
14/06/2024,Queso azul roquefort,881.25,141,Massachusetts
09/10/2024,Queso gouda,4356.0,968,Nueva York
22/02/2024,Cuajada,290.4,132,Massachusetts
27/02/2024,Mantequilla con sal,124.0,31,Texas
29/06/2024,Mantequilla clarificada (ghee),4444.75,773,Massachusetts
18/12/2024,Kumis,882.5,353,Texas
01/01/2024,Yogur griego,534.0,356,Florida
02/10/2024,Bebidas lácteas,312.0,156,Massachusetts
09/04/2024,Yogur griego,658.5,439,California
25/10/2024,Leche semidescremada,388.5,555,Nueva York
05/11/2024,Kumis,295.0,118,Texas
01/08/2024,Queso edam,1339.5,282,Nueva York
29/04/2024,Mantequilla clarificada (ghee),3110.75,541,Florida
09/04/2024,Helado,1844.5,434,Texas
19/09/2024,Leche entera,163.5,218,Nueva York
12/01/2024,Cuajada,1841.4,837,California
25/12/2024,Dulce de leche,1656.0,552,Florida
12/12/2024,Leche entera,498.75,399,Massachusetts
05/08/2024,Dulce de leche,354.0,118,Massachusetts
18/12/2024,Yogur natural,2789.5,797,Texas
26/09/2024,Mantequilla sin sal,2877.0,685,Florida
17/04/2024,Mantequilla clarificada (ghee),155.25,27,Texas
24/04/2024,Bebidas lácteas,1173.6,978,Florida
19/08/2024,Queso camembert,5406.0,901,California
29/06/2024,Bebidas lácteas,349.2,291,Nueva York
14/05/2024,Kumis,2095.0,838,Texas
13/12/2024,Crema agria,2147.5,859,Florida
10/10/2024,Helado,3200.25,753,Florida
24/03/2024,Yogur natural,304.0,304,Massachusetts
15/04/2024,Queso azul gorgonzola,2712.0,452,Florida
14/02/2024,Yogur natural,486.5,139,California
27/11/2024,Mantequilla con sal,1668.0,417,Massachusetts
15/01/2024,Leche deslactosada,473.45,557,Florida
06/09/2024,Leche condensada,1185.0,474,Texas
31/03/2024,Yogur con frutas,784.8,654,Massachusetts
16/06/2024,Mantequilla clarificada (ghee),2599.0,452,Texas
23/05/2024,Leche entera,2737.0,782,Nueva York
20/06/2024,Leche evaporada,1396.1,607,Massachusetts
16/10/2024,Crema agria,82.5,33,Florida
25/05/2024,Leche en polvo,863.5,157,Texas
18/06/2024,Queso crema,2248.4,803,Massachusetts
09/04/2024,Crema agria,1185.0,474,Texas
22/11/2024,Queso blanco,680.0,136,Florida
16/09/2024,Helado,1299.0,866,Massachusetts
15/06/2024,Queso gouda,3496.5,777,Florida
16/02/2024,Crema agria,972.5,389,Texas
22/02/2024,Crema agria,1997.5,799,California
14/06/2024,Mantequilla sin sal,3309.6,788,California
29/11/2024,Mantequilla con sal,3940.0,985,California
03/08/2024,Mantequilla con sal,1424.0,356,Florida
13/05/2024,Queso en lonchas,3382.0,890,Massachusetts
02/09/2024,Queso crema,534.8,191,Texas
18/02/2024,Bebidas lácteas,848.0,424,Nueva York
30/01/2024,Dulce de leche,2196.0,732,Massachusetts
07/06/2024,Crema batida,480.0,128,Florida
28/05/2024,Suero de leche,254.0,127,Massachusetts
25/05/2024,Queso mozzarella,1173.75,313,Florida
30/05/2024,Mantequilla sin sal,932.4,222,Texas
17/05/2024,Queso cheddar añejo,845.0,169,Massachusetts
10/06/2024,Mantequilla con sal,1312.0,328,Texas
19/10/2024,Crema de leche,5588.67,933,California
30/12/2024,Yogur griego,864.0,576,California
26/10/2024,Queso mozzarella,465.0,124,Florida
26/06/2024,Yogur griego,448.5,299,Florida
28/03/2024,Yogur griego,178.5,119,Texas
08/09/2024,Kumis,1877.5,751,California
05/11/2024,Mantequilla con sal,2412.0,603,Nueva York
06/05/2024,Queso gruyere,2832.5,515,Texas
30/01/2024,Mantequilla clarificada (ghee),1138.5,198,Texas
18/06/2024,Bebidas lácteas,898.0,449,Florida
29/02/2024,Mantequilla sin sal,525.0,125,Texas
20/05/2024,Suero de leche,1158.0,579,Texas
04/07/2024,Crema batida,2853.75,761,California
29/08/2024,Helado,778.5,519,California
24/03/2024,Queso crema,2567.6,917,Florida
17/10/2024,Mantequilla clarificada (ghee),638.25,111,California
12/07/2024,Dulce de leche,582.0,194,California
25/09/2024,Leche semidescremada,1011.6,843,Nueva York
10/12/2024,Yogur con frutas,873.6,728,California
26/02/2024,Queso parmesano,3772.8,786,Massachusetts
19/02/2024,Queso crema,2270.8,811,Texas
12/09/2024,Yogur natural,484.0,484,Massachusetts
11/01/2024,Mantequilla clarificada (ghee),4628.75,805,Nueva York
16/11/2024,Mantequilla sin sal,2373.0,565,California
12/07/2024,Yogur griego,130.5,87,California
08/10/2024,Queso camembert,4812.0,802,Texas
02/03/2024,Yogur griego,604.5,403,Florida
27/12/2024,Yogur natural,511.0,511,Florida
02/08/2024,Crema agria,2030.0,812,Florida
25/02/2024,Queso cheddar añejo,3565.0,713,Nueva York
21/03/2024,Queso ricota,3328.0,832,California
16/04/2024,Mantequilla clarificada (ghee),2150.5,374,Florida
24/11/2024,Queso crema,1545.6,552,Texas
06/11/2024,Kumis,2437.5,975,Florida
29/01/2024,Queso gruyere,4020.5,731,California
28/07/2024,Crema batida,1856.25,495,California
21/08/2024,Queso camembert,4488.0,748,Texas
15/10/2024,Leche en polvo,1325.5,241,California
11/02/2024,Mantequilla con sal,1464.0,366,Massachusetts
01/04/2024,Yogur natural,891.0,891,Nueva York
30/12/2024,Leche semidescremada,261.6,218,California
09/09/2024,Queso crema,1327.2,474,Texas
04/09/2024,Queso azul gorgonzola,4560.0,760,Florida
03/11/2024,Queso brie,3852.0,642,Massachusetts
07/01/2024,Leche semidescremada,534.1,763,California
30/06/2024,Mantequilla sin sal,1801.8,429,Massachusetts
25/02/2024,Mantequilla sin sal,3977.4,947,California
09/01/2024,Crema de leche,1461.56,244,Texas
23/06/2024,Mantequilla con sal,2596.0,649,Nueva York
30/12/2024,Leche evaporada,1692.8,736,California
25/02/2024,Queso brie,3936.0,656,California
30/11/2024,Dulce de leche,1344.0,448,California
26/05/2024,Leche en polvo,2304.5,419,Massachusetts
24/01/2024,Suero de leche,1928.0,964,Massachusetts
06/10/2024,Yogur natural,1207.5,345,Florida
24/07/2024,Yogur con frutas,538.8,449,Florida
17/07/2024,Queso gruyere,704.0,128,California
03/07/2024,Mantequilla clarificada (ghee),1794.0,312,Massachusetts
05/09/2024,Queso gouda,904.5,201,California
13/02/2024,Yogur griego,1395.0,930,California
23/09/2024,Leche evaporada,1138.5,495,California
09/02/2024,Yogur natural,491.0,491,Florida
14/09/2024,Queso en lonchas,2945.0,775,California
23/12/2024,Yogur natural,2254.0,644,Texas
14/02/2024,Mantequilla con sal,1860.0,465,Florida
12/10/2024,Bebidas lácteas,608.0,304,Nueva York
27/09/2024,Queso cheddar añejo,1805.0,361,Nueva York
29/02/2024,Mantequilla sin sal,869.4,207,Nueva York
03/07/2024,Dulce de leche,453.0,151,Massachusetts
08/05/2024,Helado,3829.25,901,California
22/02/2024,Yogur natural,835.0,835,Texas
15/02/2024,Queso gruyere,3894.0,708,Texas
21/08/2024,Mantequilla clarificada (ghee),4140.0,720,Massachusetts
22/07/2024,Queso cheddar añejo,4765.0,953,Nueva York
01/02/2024,Leche deslactosada,372.3,438,Massachusetts
19/02/2024,Mantequilla clarificada (ghee),638.25,111,Massachusetts
23/10/2024,Helado,624.75,147,Texas
26/06/2024,Yogur con frutas,1135.2,946,California
07/02/2024,Mantequilla sin sal,1881.6,448,Nueva York
18/08/2024,Crema agria,220.0,88,Florida
25/10/2024,Queso gruyere,3129.5,569,Nueva York
03/09/2024,Mantequilla con sal,560.0,140,Florida
06/12/2024,Crema agria,1515.0,606,Florida
13/06/2024,Cuajada,1465.2,666,California
29/07/2024,Queso en lonchas,2033.0,535,California
06/11/2024,Queso para untar,966.4,302,Massachusetts
23/02/2024,Leche evaporada,1552.5,675,Nueva York
18/05/2024,Suero de leche,1510.0,755,Nueva York
22/07/2024,Yogur griego,991.5,661,Florida
05/12/2024,Crema agria,640.0,256,Massachusetts
15/07/2024,Suero de leche,964.0,482,California
02/11/2024,Queso cheddar añejo,1250.0,250,Texas
19/08/2024,Queso havarti,2903.25,553,California
30/04/2024,Dulce de leche,639.0,213,Texas
05/03/2024,Leche descremada,641.7,558,California
10/03/2024,Yogur con frutas,91.2,76,Nueva York
07/09/2024,Leche semidescremada,354.0,295,Florida
27/12/2024,Queso camembert,2658.0,443,Florida
23/10/2024,Queso crema,1414.0,505,California
20/06/2024,Suero de leche,766.0,383,Massachusetts
07/08/2024,Yogur con frutas,234.0,195,Massachusetts
13/11/2024,Helado,2783.75,655,Massachusetts
01/01/2024,Leche semidescremada,493.2,411,California
15/01/2024,Mantequilla clarificada (ghee),3743.25,651,Massachusetts
30/10/2024,Leche descremada,143.0,220,California
20/07/2024,Cuajada,1526.8,694,Texas
10/02/2024,Queso crema,560.0,200,Massachusetts
06/10/2024,Mantequilla con sal,1000.0,250,Nueva York
20/06/2024,Suero de leche,1446.0,723,Nueva York
07/05/2024,Yogur con frutas,276.0,230,Texas
02/06/2024,Kumis,2365.0,946,Massachusetts
11/04/2024,Yogur con frutas,90.0,75,Texas
19/10/2024,Yogur natural,121.0,121,Texas
29/08/2024,Leche condensada,212.5,85,California
30/07/2024,Mantequilla con sal,1532.0,383,Texas
25/03/2024,Queso azul roquefort,606.25,97,Massachusetts
08/01/2024,Yogur con frutas,277.2,231,Texas
26/02/2024,Yogur griego,322.5,215,California
23/02/2024,Yogur natural,259.0,74,California
23/05/2024,Queso crema,1094.8,391,Massachusetts
04/12/2024,Queso mozzarella,1871.25,499,Nueva York
28/03/2024,Yogur con frutas,265.2,221,Florida
11/11/2024,Dulce de leche,2604.0,868,Massachusetts
10/07/2024,Queso camembert,834.0,139,Florida
10/09/2024,Cuajada,598.4,272,Florida
21/07/2024,Queso havarti,2467.5,470,Nueva York
19/11/2024,Mantequilla clarificada (ghee),4416.0,768,Texas
11/06/2024,Yogur griego,813.0,542,California
12/11/2024,Queso ricota,1316.0,329,Massachusetts
04/07/2024,Crema batida,3285.0,876,Florida
14/06/2024,Queso crema,1058.4,378,Texas
10/06/2024,Dulce de leche,1932.0,644,Florida
31/05/2024,Queso azul gorgonzola,1680.0,280,Nueva York
19/10/2024,Leche saborizada,445.0,445,Nueva York
18/11/2024,Yogur natural,570.5,163,Nueva York
10/01/2024,Leche semidescremada,424.9,607,California
06/02/2024,Yogur natural,1463.0,418,Nueva York
25/04/2024,Kumis,1487.5,595,Texas
22/08/2024,Cuajada,448.8,204,California
12/07/2024,Crema de leche,5373.03,897,Nueva York
22/12/2024,Yogur natural,930.0,930,Nueva York
31/03/2024,Queso crema,2444.4,873,California
28/02/2024,Dulce de leche,1746.0,582,Texas
15/06/2024,Kumis,1562.5,625,Texas
07/04/2024,Leche descremada,588.25,905,Nueva York
17/04/2024,Leche entera,350.25,467,Texas
26/09/2024,Mantequilla clarificada (ghee),517.5,90,Texas
26/10/2024,Crema agria,1182.5,473,Florida
30/12/2024,Queso gruyere,352.0,64,Nueva York
29/11/2024,Queso camembert,1614.0,269,Massachusetts
08/03/2024,Queso crema,991.2,354,Florida
07/12/2024,Queso crema,2749.6,982,Florida
04/04/2024,Dulce de leche,2361.0,787,Nueva York
11/10/2024,Mantequilla clarificada (ghee),1834.25,319,Texas
08/02/2024,Yogur con frutas,745.2,621,Nueva York
02/03/2024,Leche evaporada,1260.4,548,Florida
20/08/2024,Yogur griego,205.5,137,Massachusetts
02/09/2024,Queso en lonchas,3005.8,791,Florida
18/08/2024,Mantequilla con sal,1024.0,256,Florida
24/05/2024,Crema agria,1502.5,601,California
27/08/2024,Suero de leche,1484.0,742,Massachusetts
19/11/2024,Kumis,2182.5,873,Florida
14/02/2024,Crema agria,1685.0,674,Nueva York
20/03/2024,Crema batida,825.0,220,Nueva York
28/12/2024,Queso gouda,1948.5,433,Texas
04/05/2024,Dulce de leche,1464.0,488,Massachusetts
11/08/2024,Crema batida,3708.75,989,Texas
17/02/2024,Yogur natural,514.5,147,Nueva York
25/09/2024,Queso camembert,186.0,31,Nueva York
16/07/2024,Mantequilla clarificada (ghee),207.0,36,Nueva York
18/01/2024,Yogur griego,352.5,235,California
02/05/2024,Dulce de leche,297.0,99,California
10/10/2024,Crema de leche,988.35,165,Massachusetts
06/10/2024,Yogur griego,514.5,343,California
14/06/2024,Crema agria,830.0,332,Florida
13/09/2024,Leche deslactosada,120.9,93,Nueva York
26/11/2024,Mantequilla clarificada (ghee),1702.0,296,California
26/01/2024,Kumis,75.0,30,Texas
20/09/2024,Crema de leche,3042.92,508,California
28/02/2024,Queso mozzarella,1833.75,489,Texas
19/12/2024,Kumis,685.0,274,Nueva York
07/07/2024,Queso mozzarella,1698.75,453,California
09/01/2024,Queso camembert,3936.0,656,Nueva York
15/08/2024,Mantequilla con sal,2076.0,519,Nueva York
29/02/2024,Bebidas lácteas,856.0,428,Nueva York
12/08/2024,Dulce de leche,870.0,290,Texas
05/05/2024,Queso havarti,4683.0,892,Massachusetts
10/03/2024,Kumis,1080.0,432,Texas
29/03/2024,Leche semidescremada,978.0,815,Florida
21/06/2024,Mantequilla sin sal,777.0,185,Florida
05/05/2024,Leche evaporada,1545.6,672,Nueva York
02/10/2024,Mantequilla sin sal,4174.8,994,Massachusetts
30/07/2024,Yogur con frutas,346.8,289,Nueva York
27/02/2024,Mantequilla clarificada (ghee),5612.0,976,Texas
22/01/2024,Queso blanco,905.0,181,Massachusetts
02/10/2024,Crema de leche,1683.19,281,Florida
21/05/2024,Leche deslactosada,691.05,813,California
07/05/2024,Crema batida,1005.0,268,Massachusetts
02/07/2024,Mantequilla con sal,56.0,14,California
10/07/2024,Kumis,1055.0,422,Florida
05/06/2024,Queso crema,481.6,172,California
24/12/2024,Yogur con frutas,162.0,135,Nueva York
08/05/2024,Yogur natural,1561.0,446,Massachusetts
15/03/2024,Queso cheddar añejo,1715.0,343,California
07/04/2024,Crema batida,960.0,256,Nueva York
14/09/2024,Crema agria,577.5,231,Nueva York
24/04/2024,Leche deslactosada,912.6,702,California
06/04/2024,Queso crema,2186.8,781,Texas
05/10/2024,Suero de leche,1610.0,805,California
25/09/2024,Yogur griego,1129.5,753,Texas
10/05/2024,Dulce de leche,2421.0,807,Massachusetts
06/11/2024,Yogur con frutas,272.4,227,Massachusetts
